Date,close,high,low,open,volume,day,macd,rsi_30,boll_ub,boll_lb,close_30_sma,close_60_sma
2010-01-20,6.356161117553711,6.470837407246043,6.289215912529167,6.451624489324957,612152800,11,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-21,6.246285915374756,6.403591739915323,6.2204688225918865,6.366667349187989,608154400,12,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-22,5.9364776611328125,6.229173663915011,5.918766189752913,6.207559488314014,881767600,13,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-25,6.096187591552734,6.145119918136022,6.009729645972259,6.079376335490196,1065699600,14,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-26,6.182342052459717,6.415598457416765,6.081474569542195,6.182642260459086,1867110000,15,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-27,6.240582466125488,6.321636237504604,5.9899139464243545,6.209661436738208,1722568400,16,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-28,5.982710361480713,6.1691355901378895,5.964998884570219,6.152024529448897,1173502400,17,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-01-29,5.765662670135498,6.070066751926809,5.711326227499761,6.0364442593627325,1245952400,18,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-02-01,5.845818519592285,5.883944147056317,5.742849545116226,5.774971010519186,749876400,19,-0.13520926118571097,47.61761844409462,6.5986454404460275,5.833646019591203,6.115898497899374,6.317813682556152
2010-02-02,5.879739761352539,5.893549330635148,5.805290174496533,5.881241202303739,698342400,20,-0.13520926118571097,47.61761844409462,6.585488059098929,5.792316983167917,6.115898497899374,6.317813682556152
2010-02-03,5.98090934753418,6.010029134607887,5.8365124470915095,5.859027655469509,615328000,21,-0.13520926118571097,47.61761844409462,6.555624444656268,5.776700203247175,6.115898497899374,6.317813682556152
2010-02-04,5.765364646911621,5.955091341649576,5.750954659229583,5.905858018692982,757652000,22,-0.13520926118571097,47.61761844409462,6.5560845371617855,5.7194422248468815,6.115898497899374,6.317813682556152
2010-02-05,5.867732048034668,5.883943283219549,5.729339339339847,5.782775572214502,850306800,23,-0.13520926118571097,47.61761844409462,6.540219513906484,5.689916689859386,6.115898497899374,6.317813682556152
2010-02-08,5.827504634857178,5.9403804459120915,5.823902138604233,5.874636492542973,478270800,24,-0.13520926118571097,47.61761844409462,6.514942042297663,5.66157811456269,6.115898497899374,6.317813682556152
2010-02-09,5.889646530151367,5.92897257872684,5.8464173764653316,5.896550913868203,632886800,25,-0.13520926118571097,47.61761844409462,6.489959304013887,5.6447727516501764,6.115898497899374,6.317813682556152
2010-02-10,5.8575263023376465,5.901956701289979,5.831709206801137,5.8806415249155215,370361600,26,-0.1322357487967878,47.61761844409462,6.473057227956199,5.623849672449685,6.115898497899374,6.317813682556152
2010-02-11,5.964094638824463,5.996516696465775,5.825701980995409,5.850318631972112,550345600,27,-0.1198979359085488,47.61761844409462,6.436995431792352,5.623947122681526,6.115898497899374,6.317813682556152
2010-02-12,6.015430927276611,6.053256336807876,5.868932617552168,5.947284908028259,655468800,28,-0.10476999754797767,47.61761844409462,6.40598382843448,5.6277906428484785,6.115898497899374,6.317813682556152
2010-02-16,6.106091499328613,6.114797130890145,6.049653595343914,6.062261931072785,543737600,29,-0.08449148171662557,47.61761844409462,6.397113955467113,5.629065358192555,6.115898497899374,6.317813682556152
2010-02-17,6.080574035644531,6.13340903758668,6.0298392871554,6.129806541778335,436396800,30,-0.06967647089800888,46.98372879714545,6.322716775852557,5.665967496913556,6.1044308344523115,6.317813682556152
2010-02-18,6.091982364654541,6.120801936115326,6.0316417501442245,6.052955719680547,422825200,31,-0.056365168701451474,47.30814108609675,6.268980601922839,5.693285795553357,6.092973136901856,6.317813682556152
2010-02-19,6.054156303405762,6.100087327665818,6.037345055528109,6.059860656451437,415469600,32,-0.04831121125446192,46.33562787193528,6.235140586851721,5.707912849427575,6.083666896820068,6.317813682556152
2010-02-22,6.016630172729492,6.079072227195227,5.97970579536266,6.074269300553019,390563600,33,-0.04444411300943507,45.37827178779552,6.239332002105542,5.711736685333424,6.073499981562296,6.317813682556152
2010-02-23,5.915765762329102,6.043951824406528,5.875238868400178,6.0040249459081325,575094800,34,-0.04895401335641747,42.912946615263344,6.225485643889349,5.707540860627252,6.058570003509521,6.317813682556152
2010-02-24,6.023838520050049,6.0472539512521974,5.939181034576552,5.950889150989526,460566400,35,-0.04330834191997379,46.15537329918205,6.199744226285991,5.717431924989644,6.049113702774048,6.317813682556152
2010-02-25,6.064063549041748,6.08988063810001,5.910660852412726,5.925370645128962,665126000,36,-0.03518271848843657,47.30771936389572,6.159918137452254,5.739606122115007,6.043389892578125,6.317813682556152
2010-02-26,6.142714500427246,6.1592255371677584,6.064062020146111,6.075469521643217,507460800,37,-0.022141396675272595,49.49404096738213,6.183900658532945,5.731624014928968,6.037355772654215,6.317813682556152
2010-03-01,6.2739057540893555,6.289215564984891,6.1676340947796415,6.176639936626168,550093600,38,-0.0012061140887764665,52.86848774914014,6.230488675621201,5.735860306236098,6.036915572484334,6.317813682556152
2010-03-02,6.269702911376953,6.329142510343524,6.236380213977913,6.302124182876279,566546400,39,0.014874648223743847,52.75168372671185,6.272722769079931,5.736014651955835,6.039837567011515,6.317813682556152
2010-03-03,6.284111499786377,6.300322736244172,6.242384179559122,6.2724041861905775,372052800,40,0.02845342747876245,53.11901608254548,6.312551646541707,5.736622948337444,6.034123802185059,6.317813682556152
2010-03-04,6.325538635253906,6.331843004211796,6.263096564201659,6.282610487978367,366041200,41,0.04207254536567451,54.17858228084116,6.357205130870153,5.72643239278097,6.033103052775065,6.317813682556152
2010-03-05,6.57290506362915,6.595420266955474,6.4432179894761905,6.452524439186623,899620400,42,0.07199626967321038,59.79195007566141,6.448354905168197,5.716036660154679,6.043990357716878,6.317813682556152
2010-03-08,6.57680606842041,6.607125871720798,6.5518892070930175,6.604724608711879,429889600,43,0.09493150397530403,59.87214739983582,6.528470091236822,5.706828876124628,6.065334637959798,6.317813682556152
2010-03-09,6.69508695602417,6.754526547875784,6.541083830574317,6.553692168116807,920259200,44,0.12125437653963367,62.23480069669159,6.620481079312593,5.701576120165556,6.085297950108846,6.317813682556152
2010-03-10,6.749722480773926,6.768935794260127,6.700489968212656,6.719402672863855,596218000,45,0.14485428292717017,63.26822759733216,6.712246649483474,5.695818145056931,6.104210631052653,6.317813682556152
2010-03-11,6.769537925720215,6.769537925720215,6.704094556383708,6.721806836339548,405700400,46,0.16327419627007522,63.64151703564293,6.7880659639791,5.711199992899563,6.12184247970581,6.317813682556152
2010-03-12,6.802557468414307,6.836479768499871,6.7770401903387425,6.825672280971133,416323600,47,0.17847911530042637,64.26749318358355,6.864023193553668,5.719089046283979,6.149170716603597,6.317813682556152
2010-03-15,6.719703674316406,6.769536207996319,6.611930985313382,6.765934512915946,493502800,48,0.18174843164630605,61.51820485538284,6.913431150783969,5.740108363757656,6.180972083409627,6.317813682556152
2010-03-16,6.738015651702881,6.753926278206962,6.679776890812714,6.729910434825474,446908000,49,0.18369943915443443,61.89094248231212,6.9619081487731584,5.754823781005895,6.210711987813314,6.317813682556152
2010-03-17,6.728107929229736,6.798054390677824,6.702591050303533,6.751523352110669,450956800,50,0.1823442057608995,61.557217483940335,7.000642913005123,5.78084240613245,6.238990926742554,6.317813682556152
2010-03-18,6.7440185546875,6.754525434105099,6.682777323785952,6.727506713515324,342109600,51,0.1804736402525,61.89852052600412,7.03558301413397,5.811105924006898,6.264427900314331,6.317813682556152
2010-03-19,6.671970367431641,6.761730559095539,6.641349550973446,6.748221599347028,559445600,52,0.1712039840730588,59.42697818686065,7.050994823235369,5.857475521308087,6.294648090998332,6.317813682556152
2010-03-22,6.7470197677612305,6.784545362946566,6.608927308985766,6.618533963961009,456419600,53,0.1679772371317192,61.100676798621464,7.064890810229064,5.916618493817566,6.323957681655884,6.317813682556152
2010-03-23,6.855393409729004,6.868002146905999,6.727507194661625,6.773738429353702,602431200,54,0.17218007934739532,63.3586122084427,7.068087961957966,6.007384106828654,6.358220640818278,6.317813682556152
2010-03-24,6.885713577270508,6.910630441183526,6.829875689269824,6.833778794195104,597780400,55,0.17592944112256337,63.96400489979085,7.076051378008099,6.0856081965005675,6.39142287572225,6.317813682556152
2010-03-25,6.804058074951172,6.933745519804528,6.792049755532307,6.932244079065441,542284400,56,0.17034825211612237,61.14929383519384,7.0609155206175815,6.174743506482028,6.422973934809367,6.317813682556152
2010-03-26,6.931646823883057,6.963167470650344,6.861099125721721,6.873107449227582,640875200,57,0.17421225492198378,63.729208750466825,7.063047584193459,6.251504675251731,6.45522567431132,6.317813682556152
2010-03-29,6.976376533508301,7.02080653336923,6.9532617108472285,6.994689629526757,540744400,58,0.1788224646696488,64.58218164235697,7.080582957695826,6.304216379691258,6.487257194519043,6.317813682556152
2010-03-30,7.080241680145264,7.12917517178411,7.032209213105506,7.1027568740194225,527310000,59,0.18868212828151343,66.47596997603429,7.105037222868806,6.36081599139511,6.519728867212931,6.317813682556152
2010-03-31,7.054727554321289,7.1030606516648005,7.038517120538815,7.0694381502238794,430659600,60,0.1922213973899618,65.58482754526678,7.107540716666779,6.435374103050628,6.552200651168823,6.328315742810568
2010-04-01,7.083847522735596,7.166702545462233,6.987182928742675,7.127076683336795,603145200,61,0.19512673223572818,66.12105103135363,7.104246507247687,6.514499201217889,6.585262823104858,6.339117980003357
2010-04-05,7.1594953536987305,7.16009576958918,7.047820402945036,7.05412517060644,684507600,62,0.20121391007222567,67.48262186647605,7.14989899353508,6.5275057439374535,6.622107458114624,6.3528871774673465
2010-04-06,7.191019535064697,7.212033297637166,7.114768291086068,7.15079245665577,447017200,63,0.2062047799952884,68.03640098979866,7.1921796763016586,6.546646407835305,6.661253770192464,6.3673768758773805
2010-04-07,7.222840785980225,7.262467448259306,7.164601223989251,7.1913193405057845,628502000,64,0.2103035410622276,68.5948943374735,7.242639855209277,6.548961611923292,6.704822937647502,6.381696470578512
2010-04-08,7.203327178955078,7.251059054832,7.14598864580775,7.218036972088584,572989200,65,0.20956155853361125,67.84290731629679,7.283017024051304,6.553944912899379,6.744139226277669,6.396626464525858
2010-04-09,7.258564472198486,7.2615673544744235,7.218638001958876,7.247757783474007,334182800,66,0.2109984610444693,68.84311609217531,7.329183015005274,6.5566815765932365,6.783955923716227,6.413672908147176
2010-04-12,7.273575782775879,7.2969912131607435,7.259165793847487,7.270873509039919,333026400,67,0.21091718196320208,69.11319850116024,7.372555914645563,6.560410508389104,6.821651299794515,6.429503536224365
2010-04-13,7.27777624130249,7.288884339389927,7.238149582375143,7.260665585772697,306210800,68,0.2087849664747239,69.19050716714325,7.405460108771326,6.58331357096195,6.8551136493682865,6.44601461092631
2010-04-14,7.375640869140625,7.379243364778642,7.3270087812742295,7.363332743189108,404076400,69,0.2125419763158547,70.94338849078837,7.451522451653704,6.601013749823346,6.891978247960409,6.465907907485962
2010-04-15,7.472607612609863,7.475909500161511,7.370238677402161,7.37834389348245,376784800,70,0.22079861055570138,72.54448627755244,7.5077479212159695,6.619238248599094,6.931594785054525,6.482859293619792
2010-04-16,7.426977157592773,7.539252562587447,7.341419868037714,7.46210029674629,750545600,71,0.22111122375586323,70.64936758733998,7.543409311567836,6.6518727185377555,6.96830940246582,6.500706227620443
2010-04-19,7.417069435119629,7.441685689238884,7.257962403276336,7.4158686031321785,566924400,72,0.21804600297458876,70.23723052198667,7.555996254629522,6.713795682244867,6.9964482148488365,6.520219286282857
2010-04-20,7.342623233795166,7.482517025831192,7.293690507560083,7.461202647896907,738326400,73,0.20722089367591678,67.19050542546904,7.554956233580891,6.774396049896892,7.021975453694662,6.54365504582723
2010-04-21,7.781815528869629,7.81273655886562,7.677044917861515,7.769206790093621,982391200,74,0.23141347381906918,74.05808062037076,7.659078728707567,6.762915766684279,7.058199739456176,6.571748844782511
2010-04-22,7.9994611740112305,8.007866999870075,7.691154303632766,7.752395947552089,793424800,75,0.26509262968247604,76.57203282245783,7.806634491783477,6.72673476328244,7.099857695897421,6.602034163475037
2010-04-23,8.130348205566406,8.170875089706051,8.015371328595338,8.045090722981627,796955600,76,0.2988995648028512,77.90413000602128,7.949711133762157,6.7162871343652855,7.14521803855896,6.633530259132385
2010-04-26,8.090423583984375,8.179282781810125,8.051096721440434,8.161871512635164,479068800,77,0.31879534683873434,76.5310171428846,8.061331646609785,6.7205442975277885,7.188146909077962,6.668658812840779
2010-04-27,7.866468906402588,8.04058551260276,7.820838900380045,8.023474059938463,709343600,78,0.3128848844462073,69.42977832645434,8.108018780579856,6.762866400847147,7.2263724168141685,6.7036722501118975
2010-04-28,7.853264808654785,7.9253123521538855,7.69746040261065,7.902797945723812,758402400,79,0.30363522224487305,69.03906038441175,8.149419318541696,6.798768175736258,7.263547388712565,6.7371296882629395
2010-04-29,8.064603805541992,8.105430492658892,7.865570298947044,7.895890106267337,558840800,80,0.30978705677050034,71.67803451648433,8.2177202685242,6.831454850875824,7.308097251256307,6.77354408899943
2010-04-30,7.837953090667725,8.122543117479996,7.835251618934378,8.084717703471192,542463600,81,0.2929961344086376,65.48552057025739,8.237226490487096,6.887359185706141,7.344561735788981,6.804494818051656
2010-05-03,7.99586296081543,8.041794418767571,7.891692710031411,7.920512699844238,454342000,82,0.2890986648274092,67.50865190384042,8.277674708379154,6.930547728525754,7.388691488901774,6.8416697899500525
2010-05-04,7.765604019165039,7.903997127066717,7.707665868513098,7.891989606470455,723819600,83,0.2643822854531681,62.02441844094607,8.282050222950497,6.983630662364444,7.422644297281901,6.873300989468892
2010-05-05,7.684849262237549,7.749392785064951,7.466903046207975,7.595990091862781,883103200,84,0.2355627223087282,60.248680374637225,8.277438943920712,7.034442789019961,7.4502928256988525,6.904256733258565
2010-05-06,7.392453670501709,7.7526944727324425,5.9815076559469755,7.620005735826906,1285860800,85,0.18697381255784684,54.41356621326836,8.264409246384718,7.06638513571062,7.467184162139892,6.9293035189310705
2010-05-07,7.080543518066406,7.402059488597183,6.760829597250659,7.316202401106805,1676018400,86,0.12189310116208585,49.15954720895811,8.284036356692134,7.028955929989994,7.476400343577067,6.949687139193217
2010-05-10,7.624808311462402,7.644622040694643,7.460898741386143,7.512533718973891,984306400,87,0.11293197915811248,56.70560478707303,8.276924504395398,7.071191035155383,7.499505726496379,6.977365700403849
2010-05-11,7.7007598876953125,7.801927175743486,7.520038683867098,7.5602649517176665,848906800,88,0.1106829981518338,57.61381184455957,8.270005994125157,7.120407910064906,7.523651838302612,7.005454516410827
2010-05-12,7.867971420288086,7.899192250318425,7.766203715098684,7.782413343671963,654379600,89,0.12099844300443685,59.5465008723506,8.279747636143139,7.159899323161671,7.549909496307373,7.034819181760152
2010-05-13,7.755997657775879,7.955330983899613,7.697157684354896,7.901894755125582,599712400,90,0.11876906469134862,57.72318787371931,8.28240025674751,7.185585707073901,7.573285166422526,7.062742908795674
2010-05-14,7.61970329284668,7.6995570028310905,7.490016667325645,7.659930355783363,759362800,91,0.10479642220450547,55.58024627966159,8.27667693081318,7.2105816465336225,7.5911470254262285,7.088204924265543
2010-05-17,7.631715774536133,7.690555762133896,7.436284704981098,7.646125763733247,762834800,92,0.09361319461078743,55.73009282440662,8.269002954176605,7.239720257111846,7.606887706120809,7.114497582117717
2010-05-18,7.5758771896362305,7.761701563424234,7.512834300838579,7.714570102068531,782678400,93,0.07933022952841373,54.84048862528474,8.252621964261968,7.279426642610591,7.619716294606527,7.1404850323994955
2010-05-19,7.455196857452393,7.59268895426401,7.350427041183521,7.49002019378403,1025726800,94,0.05760890298449883,52.95073830364536,8.254652134153238,7.244734605577595,7.627461496988932,7.1661422173182165
2010-05-20,7.1375837326049805,7.320406022677415,7.091051886544276,7.261265438754481,1282915200,95,0.014597598405461376,48.409073447678026,8.263388395671932,7.149810599918279,7.625270048777263,7.1847046375274655
2010-05-21,7.274475574493408,7.339919326532854,6.945154155498304,6.989283536673619,1223891200,96,-0.008346924614427209,50.30936396851439,8.215278731161439,7.112333001321472,7.62580041885376,7.204878171284993
2010-05-24,7.407763481140137,7.532047201982254,7.392753881107579,7.423374298862527,754238800,97,-0.01559562759420885,52.08697486412916,8.155194580686683,7.104151141511803,7.630273342132568,7.225962320963542
2010-05-25,7.361531734466553,7.407762160075795,7.119569714284939,7.185313257755502,1048006400,98,-0.024785085474332114,51.426851813106374,8.130533331501212,7.07831867350367,7.633065191904704,7.244089420636495
2010-05-26,7.328210353851318,7.568972386589916,7.317402864662685,7.507430942256687,850654000,99,-0.034360467902716074,50.945450673338584,8.10439278381321,7.051953775711326,7.631484174728394,7.261731211344401
2010-05-27,7.605597019195557,7.621808254802687,7.478312005367612,7.523041804885104,666282400,100,-0.01934326467353209,54.6048708654439,8.032326257515088,7.078119623374805,7.635917154947917,7.283755970001221
2010-05-28,7.711569309234619,7.787220147124922,7.605597854081115,7.78692033983705,815614800,101,0.0010964164313493896,55.90490067810947,8.01405901189926,7.083748490847321,7.645403560002645,7.306856481234233
2010-06-01,7.830145359039307,7.983548025194694,7.7740076707950525,7.795922451906311,876472800,102,0.026556974928923616,57.319714479648276,7.978749877140121,7.102485865428848,7.659172757466634,7.327810486157735
2010-06-02,7.9238104820251465,7.949326963093907,7.815136774348708,7.941521554022042,688548000,103,0.053673924019294716,58.41015125462807,8.007824312137839,7.089232076717141,7.678545665740967,7.350260559717814
2010-06-03,7.8988938331604,7.971842385130132,7.817538654181004,7.96073428648677,650106800,104,0.07232007540266316,58.00234516365743,8.040197472173006,7.078263373774259,7.682448275883993,7.370324007670084
2010-06-04,7.683951377868652,7.862270188945021,7.644024900895348,7.7514961998770175,758304400,105,0.06895831637316618,54.600475779848956,8.051327830917113,7.096282785766846,7.67193128267924,7.38589448928833
2010-06-07,7.533247470855713,7.779712235444599,7.521538957627569,7.753895148149954,886942000,106,0.0535166457322358,52.372546824388834,8.017921110238566,7.174959901724325,7.65202792485555,7.398622981707255
2010-06-08,7.4849162101745605,7.619106403669588,7.374442051964007,7.602294752765887,1000770400,107,0.03695310924147499,51.67303390369418,8.013446831338678,7.165444970495429,7.631844345728556,7.4099956274032595
2010-06-09,7.300891876220703,7.562068057084815,7.279578308158388,7.5491587107603255,854630000,108,0.008874857610041254,49.09042170654288,8.008032446345867,7.130872554340777,7.612991778055827,7.419682097434998
2010-06-10,7.520340919494629,7.534449497298771,7.270873207086548,7.350126539653835,776356000,109,0.004280996021965855,52.04702134635317,7.9689685403558705,7.135173410251429,7.601894315083822,7.4327208518981935
2010-06-11,7.610400199890137,7.620907080104691,7.426076478003041,7.451893566901335,545759200,110,0.007817246535543276,53.20086997274374,7.952166647665075,7.13741555715365,7.586754194895426,7.447425723075867
2010-06-14,7.63351583480835,7.7797135534704625,7.625410617958677,7.6839499875229285,602960400,111,0.012342710019309422,53.49797209349344,7.953409389003423,7.137554070011469,7.579939619700114,7.462250677744548
2010-06-15,7.795922756195068,7.800726083927311,7.670138416889045,7.674341328654758,585074000,112,0.028703181292205393,55.54899955818927,7.974634135789336,7.132750021391449,7.573274946212768,7.480983217557271
2010-06-16,8.02287483215332,8.037884429038984,7.824141164010165,7.838250537796992,783678000,113,0.059298551667443355,58.21334235623224,8.044146865638718,7.107937055793778,7.581850639979044,7.502247468630473
2010-06-17,8.161566734313965,8.192487750742487,8.09041865630309,8.123440727460546,872855200,114,0.09365725795524504,59.738919552036315,8.140302570755287,7.082418338363365,7.597741222381591,7.524017024040222
2010-06-18,8.227611541748047,8.255531285433458,8.148058429016121,8.172975291199178,784621600,115,0.12477768475148121,60.4502173834072,8.212632692884124,7.1190909971488345,7.625579818089803,7.546381990114848
2010-06-21,8.11053466796875,8.37591215014033,8.067305513819628,8.3362854923056,776490400,116,0.13839835188578054,58.5531954341395,8.256188776690115,7.159140822690379,7.659912856419881,7.568156599998474
2010-06-22,8.221004486083984,8.28464695086555,8.150457641148705,8.17027055881725,717262000,117,0.15630503268810436,59.785045494605626,8.321894902198263,7.174758797676615,7.6797860622406,7.5896458943684895
2010-06-23,8.134549140930176,8.24532387991627,8.042387296439394,8.242922216110424,768457200,118,0.1616565068350555,58.380278088320345,8.355234872269133,7.218720568252107,7.694245704015096,7.608948771158854
2010-06-24,8.07541275024414,8.201496933784734,8.048394023807994,8.13545195967562,714277200,119,0.15928958496571788,57.425499087592435,8.364595677233012,7.284080002927511,7.701160415013631,7.625534955660502
2010-06-25,8.006363868713379,8.113536121732123,7.979645757256509,8.107232154480492,549942400,120,0.1501117201885318,56.31307337105737,8.380407502167207,7.308344862945097,7.709505955378215,7.64139556090037
2010-06-28,8.054398536682129,8.097928308139,7.940922285569983,8.013270429902153,584948000,121,0.14504223588267706,56.91373036518852,8.401377441967131,7.321657845889924,7.723995796839396,7.657571411132812
2010-06-29,7.690252780914307,7.937018158425869,7.634115084420327,7.928912141191153,1133344800,122,0.11036885044353184,51.374304932749276,8.399428868186803,7.309617161857753,7.725947030385336,7.6664173682530725
2010-06-30,7.550960063934326,7.744289231535394,7.505330045200028,7.706463820200645,739452000,123,0.07083365821282328,49.46903074498169,8.395346450998193,7.2764145372372795,7.725116459528605,7.672416377067566
2010-07-01,7.459397315979004,7.649124755666052,7.3014919229173705,7.634114356314441,1022896000,124,0.03174742049474677,48.252166835519084,8.395820065336833,7.2319912711805,7.725256474812825,7.676358985900879
2010-07-02,7.413171291351318,7.532951543623593,7.30089504077572,7.519741582726303,693842800,125,-0.0029250403144427395,47.64013699669964,8.405867391944925,7.194865935920676,7.734442726771037,7.67985638777415
2010-07-06,7.463901519775391,7.589084654520394,7.389751342626579,7.535048815155561,615235600,126,-0.026009884090496982,48.383410429794885,8.409234461729723,7.1845642710278455,7.740756924947103,7.683278671900431
2010-07-07,7.76530122756958,7.768304108904132,7.497522931947547,7.519736718563069,654556000,127,-0.01975660968541426,52.52541480419556,8.406654382452253,7.215182852044817,7.752674849828084,7.691474095980326
2010-07-08,7.747890949249268,7.892288195981268,7.651826791183067,7.879679459595817,738144400,128,-0.016021028183502928,52.27474655568081,8.382515384549315,7.2840217572506125,7.765553490320841,7.699309341112772
2010-07-09,7.793821811676025,7.802226833703219,7.659931454110938,7.7118662335173065,433322400,129,-0.00924771429829363,52.8883395466472,8.377650266367699,7.316234964650367,7.7810738722483315,7.706279023488363
2010-07-12,7.723874092102051,7.860765719750007,7.650925559545648,7.761099078710128,562878400,130,-0.009415474903551768,51.83837237471131,8.375455249804823,7.329777370434436,7.785016441345215,7.710466798146566
2010-07-13,7.559067726135254,7.697160262426507,7.397859564145983,7.694759398958427,1190924000,131,-0.022586558988741956,49.44578007351631,8.37893001875539,7.318857790616558,7.779933055241902,7.712668307622274
2010-07-14,7.586982727050781,7.67914458258962,7.475007944362034,7.4864166504308765,812047600,132,-0.03042155004810798,49.85134793073519,8.380350979001937,7.296542827455583,7.771827634175619,7.715500195821126
2010-07-15,7.548559188842773,7.714270035772599,7.423975645168742,7.451894594935682,824866000,133,-0.03927851703089402,49.288315956232175,8.363743433531356,7.265718808595109,7.759319257736206,7.718932461738587
2010-07-16,7.502025604248047,7.654227437354486,7.457295819264315,7.600491413293132,1039858400,134,-0.04948219857161984,48.60062951868544,8.322644565257296,7.240863563862578,7.746090316772461,7.714269296328227
2010-07-19,7.372340679168701,7.501427745075379,7.1928210621082975,7.501427745075379,1024478000,135,-0.06725787245092096,46.72128042174441,8.267208030886554,7.210773011975384,7.735703293482462,7.7038172880808515
2010-07-20,7.561764717102051,7.592085320106511,7.20512648017128,7.291884576141213,1074950800,136,-0.06530746152462541,49.66249111176827,8.216205409177407,7.2068986385978615,7.73665386835734,7.6943408966064455
2010-07-21,7.632312774658203,7.959832058766198,7.625108584907907,7.958030810922766,1185671200,137,-0.05740735194513302,50.710819109761104,8.129953200007524,7.234281676625166,7.741567087173462,7.6867057164510095
2010-07-22,7.775811672210693,7.805231262217054,7.664436479384705,7.73558459140145,645318800,138,-0.03911638706305176,52.78009015064165,8.064289020829362,7.26407210893138,7.757397747039795,7.685194762547811
2010-07-23,7.803426742553711,7.8166358924421795,7.693553036987917,7.717869480289096,533388800,139,-0.02213717663447845,53.171468827750445,8.010306896306549,7.29085563268515,7.766833941141765,7.684364128112793
2010-07-26,7.783615589141846,7.808231845180465,7.736484132394724,7.805229764977761,420551600,140,-0.01016247783429769,52.84640077819443,7.966750642739995,7.31213705829455,7.772607787450155,7.67968099117279
2010-07-27,7.9277143478393555,7.949328529442883,7.814238090767366,7.831349551677089,584771600,141,0.010830278077146538,54.920129866604704,7.931692535778314,7.334526746371955,7.782414404551188,7.681177012125651
2010-07-28,7.834048271179199,7.985050086930341,7.812734705976718,7.915403435361139,519985200,142,0.019682234250520736,53.3426737061291,7.9507300398937275,7.32986879128303,7.783685255050659,7.678480100631714
2010-07-29,7.748491287231445,7.8847825155312865,7.688151482053286,7.8265437655844465,643806800,143,0.019568170034391486,51.93316763884089,7.961177229052914,7.339174724453556,7.774539136886597,7.678194888432821
2010-07-30,7.722675800323486,7.796224773010428,7.65212810669638,7.6818491062750285,448210000,144,0.017196449313606088,51.50833508042907,7.963007331184292,7.363672470756626,7.759909439086914,7.678825330734253
