,6.0,6.242424242424242,6.484848484848484,6.7272727272727275,6.96969696969697,7.212121212121212,7.454545454545455,7.696969696969697,7.9393939393939394,8.181818181818182,8.424242424242424,8.666666666666668,8.90909090909091,9.151515151515152,9.393939393939394,9.636363636363637,9.878787878787879,10.121212121212121,10.363636363636363,10.606060606060606,10.848484848484848,11.09090909090909,11.333333333333334,11.575757575757576,11.818181818181818,12.06060606060606,12.303030303030303,12.545454545454547,12.787878787878789,13.030303030303031,13.272727272727273,13.515151515151516,13.757575757575758,14.0,14.242424242424242,14.484848484848484,14.727272727272727,14.96969696969697,15.212121212121213,15.454545454545455,15.696969696969697,15.93939393939394,16.18181818181818,16.424242424242422,16.666666666666668,16.90909090909091,17.151515151515152,17.393939393939394,17.636363636363637,17.87878787878788,18.12121212121212,18.363636363636363,18.606060606060606,18.84848484848485,19.090909090909093,19.333333333333336,19.575757575757578,19.81818181818182,20.060606060606062,20.303030303030305,20.545454545454547,20.78787878787879,21.03030303030303,21.272727272727273,21.515151515151516,21.757575757575758,22.0,22.242424242424242,22.484848484848484,22.727272727272727,22.96969696969697,23.21212121212121,23.454545454545453,23.6969696969697,23.93939393939394,24.181818181818183,24.424242424242426,24.666666666666668,24.90909090909091,25.151515151515152,25.393939393939394,25.636363636363637,25.87878787878788,26.12121212121212,26.363636363636363,26.606060606060606,26.848484848484848,27.09090909090909,27.333333333333336,27.575757575757578,27.81818181818182,28.060606060606062,28.303030303030305,28.545454545454547,28.78787878787879,29.03030303030303,29.272727272727273,29.515151515151516,29.757575757575758,30.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.53850735951733e-10,1.2451843745007796e-10,9.642510426591896e-11,7.009213185358122e-11,4.5072368535095405e-11,2.104663546585461e-11,-1.9926968048557654e-12,-2.3849761367196112e-11,-4.4137748358126846e-11,-6.21842802275937e-11,-7.700668574736818e-11,-8.749248652706252e-11,-9.275385062258013e-11,-9.248677899713201e-11,-8.715517320196287e-11,-7.792345477067004e-11,-6.638947541862493e-11,-5.4242466060786996e-11,-4.2966178677383986e-11,-3.3654376396675866e-11,-2.694729825754172e-11,-2.3059964063730302e-11,-2.1862376186201882e-11,-2.297765414081387e-11,-2.5877318262671887e-11,-2.996376584734044e-11,-3.463700766938213e-11,-3.934557024695298e-11,-4.3622267906465186e-11,-4.710565523033333e-11,-4.9548272230343645e-11,-5.081354284853246e-11,-5.086377721364938e-11,-4.9742654361761154e-11,-4.755536961512953e-11,-4.4449305979089636e-11,-4.0597319041011005e-11,-3.618457277867974e-11,-3.139887677742718e-11,-2.642392476242612e-11,-2.1434369206758482e-11,-1.659179584936612e-11,-1.2041014132898256e-11,-7.906371252687018e-12,-4.288283771661836e-12,-1.260367155201084e-12,1.132363538174936e-12,2.8738285460244307e-12,3.975545400401506e-12,4.47363985786926e-12,4.424446759520061e-12,3.899109082669801e-12,2.9776777943595873e-12,1.743233636428055e-12,2.7651804140991104e-13,-1.3486270005204361e-12,-3.068555542805921e-12,-4.831988035947312e-12,-6.60086311978547e-12,-8.350057327253766e-12,-1.0066137433653803e-11,-1.1745408744280517e-11,-1.3391523750270873e-11,-1.5012855482751978e-11,-1.6620015322132396e-11,-1.8223545300391138e-11,-1.9832001710392936e-11,-2.1450598536331974e-11,-2.3080284199408762e-11,-2.4717367689017632e-11,-2.63535873924176e-11,-2.7976586376046165e-11,-2.957060409929051e-11,-3.1117469975552165e-11,-3.259754436253498e-11,-3.3990838463508294e-11,-3.527789610390208e-11,-3.644073817970039e-11,-3.7463497447223685e-11,-3.8333020999907166e-11,-3.903919408276933e-11,-3.957516217155765e-11,-3.993737072595243e-11,-4.012546050370151e-11,-4.014209787458335e-11,-3.9992645620750024e-11,-3.9684869589372563e-11,-3.9228504140295925e-11,-3.863488226616294e-11,-3.7916541162323135e-11,-3.708681612649395e-11,-3.615950229599281e-11,-3.514852251331065e-11,-3.4067654018872754e-11,-3.29302672733949e-11,-3.174915461605638e-11,-3.053636332154445e-11,-2.930305696597681e-11,-2.8059476439927843e-11,-2.6814869688472578e-11
2,3.751293224565251e-11,2.353385317629498e-11,1.9187749750492882e-11,2.128824369507859e-11,2.5830892327420922e-11,2.898431878677857e-11,2.7998423772679493e-11,2.1727365724916503e-11,1.0617232810081821e-11,-3.749867144151315e-12,-1.930983362196424e-11,-3.412002939039878e-11,-4.676031203656532e-11,-5.649388177626453e-11,-6.32302013428165e-11,-6.736656976408063e-11,-6.958434190654089e-11,-7.065635342885997e-11,-7.129761582317821e-11,-7.207020425175877e-11,-7.333922354910183e-11,-7.52694925355268e-11,-7.785063360811231e-11,-8.093885905901331e-11,-8.430576526193099e-11,-8.768664525232848e-11,-9.08228228025151e-11,-9.349435452228309e-11,-9.554111417320305e-11,-9.687187553975147e-11,-9.746249846505138e-11,-9.734556158021358e-11,-9.659456894458192e-11,-9.530613358975269e-11,-9.35831266679826e-11,-9.152112319590144e-11,-8.919923698156455e-11,-8.667567365182354e-11,-8.398728382313518e-11,-8.115212734828215e-11,-7.817380589264206e-11,-7.504647472502546e-11,-7.175985677666858e-11,-6.830361330733566e-11,-6.467096284626045e-11,-6.086143004782338e-11,-5.688274132304424e-11,-5.27518972759358e-11,-4.8495451272715624e-11,-4.4149027937493533e-11,-3.975613796612822e-11,-3.5366385449281744e-11,-3.1033210725848816e-11,-2.6811352364259675e-11,-2.2754236593852318e-11,-1.8911492858120506e-11,-1.532679305942232e-11,-1.2036141895475885e-11,-9.06670983226429e-12,-6.43623943197483e-12,-4.153000862020709e-12,-2.216248437142308e-12,-6.170556806329699e-13,6.605212944072823e-13,1.6381489971310392e-12,2.341804246752698e-12,2.8003595118540827e-12,3.044313624476649e-12,3.104595624873149e-12,3.0115622567473254e-12,2.7941981164819765e-12,2.479493831235406e-12,2.0919991630873006e-12,1.6535802166623391e-12,1.1832667715411588e-12,6.97292696793698e-13,2.0915476659533965e-13,-2.7017608847239057e-13,-7.32069712257621e-13,-1.169954248200324e-12,-1.5790758927217814e-12,-1.95621820794173e-12,-2.2994566993168883e-12,-2.6079238609089838e-12,-2.8815875778732586e-12,-3.1210809411005516e-12,-3.327516689367017e-12,-3.502378009695623e-12,-3.6473941134975106e-12,-3.764438703731222e-12,-3.855488097761516e-12,-3.922533068753612e-12,-3.96756834584965e-12,-3.9925457619341474e-12,-3.999350698847398e-12,-3.989800906034295e-12,-3.9656268992023274e-12,-3.928469832062631e-12,-3.879879043988313e-12,-3.821308456144415e-12
3,1.2268751527556748e-10,9.850694680686609e-11,6.887564234794037e-11,3.8103392694741865e-11,7.728571084536677e-12,-2.1774451268149873e-11,-4.9994047686352716e-11,-7.619614897582669e-11,-9.921019538044288e-11,-1.1753872831767435e-10,-1.2972448945783012e-10,-1.3484791581607082e-10,-1.3290882952153404e-10,-1.2490656897615976e-10,-1.1259970860550677e-10,-9.80700201369532e-11,-8.326427435764735e-11,-6.965162804631729e-11,-5.8061220755334016e-11,-4.8695953031703455e-11,-4.12753359443101e-11,-3.524308331424473e-11,-2.997826825180827e-11,-2.496385939043501e-11,-1.9887932165268974e-11,-1.467419663613696e-11,-9.455089519164878e-12,-4.509588514448848e-12,-1.8876414608146623e-13,3.1528726004492523e-12,5.209707119022279e-12,5.757572409768994e-12,4.668462636101986e-12,1.91143098563112e-12,-2.4554837713686716e-12,-8.298074608290637e-12,-1.5421123427919965e-11,-2.358395932972439e-11,-3.251575282166822e-11,-4.193016074673627e-11,-5.1539011158443423e-11,-6.106479141433927e-11,-7.025125958665333e-11,-7.887204025309993e-11,-8.67365604845847e-11,-9.369323876336512e-11,-9.962998179640183e-11,-1.0447233042398669e-10,-1.0817981275819583e-10,-1.1074118847082517e-10,-1.1216928746637267e-10,-1.1249606627219626e-10,-1.1176835047399279e-10,-1.1004453491096776e-10,-1.0739232095090691e-10,-1.0388731449162765e-10,-9.961242730680977e-11,-9.465752026284322e-11,-8.911916531060699e-11,-8.310015514509186e-11,-7.670867340814879e-11,-7.005679172785374e-11,-6.325858503313493e-11,-5.642778821793537e-11,-4.9675084448468864e-11,-4.3105409545608545e-11,-3.681523863881367e-11,-3.0890250679585585e-11,-2.5403352104099524e-11,-2.0413160517937598e-11,-1.5963264735250308e-11,-1.2081842769440503e-11,-8.782055868199672e-12,-6.0628125815721636e-12,-3.9100325459682315e-12,-2.298248976503833e-12,-1.1923742972252129e-12,-5.49721202825794e-13,-3.219014183782672e-13,-4.568600970167896e-13,-9.006121913319833e-13,-1.5989810343519096e-12,-2.4989832753543473e-12,-3.5500913780687103e-12,-4.705186566357973e-12,-5.921288645705661e-12,-7.16008642853392e-12,-8.388186311646006e-12,-9.57722955732613e-12,-1.0703871431333734e-11,-1.1749508001519112e-11,-1.270007955142109e-11,-1.3545606881840051e-11,-1.427982140707736e-11,-1.4899731083901374e-11,-1.5405112373445267e-11,-1.5798098671187623e-11,-1.6082738622337113e-11,-1.626458947345775e-11,-1.63503625607877e-11
4,-2.5592116170561057e-10,-2.4525026904839805e-10,-2.301956704804579e-10,-2.0801757634463022e-10,-1.7627271245821788e-10,-1.336345033150143e-10,-8.07341253207307e-11,-2.0586524442023535e-11,4.1706413237727295e-11,9.996252306930783e-11,1.483237435793797e-10,1.8258682784653708e-10,2.0101754157085532e-10,2.0441880949110068e-10,1.9552664008708066e-10,1.780455416382481e-10,1.5570012921825642e-10,1.315743111455046e-10,1.078307717940044e-10,8.574723594317757e-11,6.593103791971027e-11,4.857506818562017e-11,3.36668378806766e-11,2.11173968423241e-11,1.0817721814191356e-11,2.6489117648543318e-12,-3.5275619113848994e-12,-7.881327529016577e-12,-1.0618027976016055e-11,-1.1976399747128001e-11,-1.2219533726633026e-11,-1.1622804223090722e-11,-1.0460603415661963e-11,-8.992746149189292e-12,-7.45182377504722e-12,-6.032118380871887e-12,-4.881494437010889e-12,-4.0968527459739914e-12,-3.724010603000671e-12,-3.761761505052257e-12,-4.169577134187548e-12,-4.877766495572552e-12,-5.798711315850107e-12,-6.8378594276276016e-12,-7.903336122510244e-12,-8.913443533048822e-12,-9.801701313844332e-12,-1.0519444697498278e-11,-1.1036270558640133e-11,-1.1338792734804693e-11,-1.1428238348653085e-11,-1.1317405093148005e-11,-1.102742972788128e-11,-1.0584715463808718e-11,-1.0018250482844035e-11,-9.357452961422633e-12,-8.630567569080467e-12,-7.863586698552148e-12,-7.0796288891431135e-12,-6.298664227260262e-12,-5.537548204097591e-12,-4.810126210142861e-12,-4.127526459076435e-12,-3.498460097655608e-12,-2.929492123951703e-12,-2.4253364072266034e-12,-1.9890753152009555e-12,-1.622384581274692e-12,-1.325704592778733e-12,-1.0983629123470047e-12,-9.387508114358346e-13,-8.443932066809481e-13,-8.120971565271342e-13,-8.380241097393541e-13,-9.17809254759166e-13,-1.0466483151586666e-12,-1.2193915760791014e-12,-1.4306434294651733e-12,-1.6748360652598777e-12,-1.946333518659113e-12,-2.2394904972847155e-12,-2.5487516119839158e-12,-2.8686996363706366e-12,-3.1941421903365986e-12,-3.520151298669706e-12,-3.842132170558496e-12,-4.155853532392916e-12,-4.4574949661596355e-12,-4.743668387814617e-12,-5.011439475228048e-12,-5.258338506248909e-12,-5.482363411337758e-12,-5.6819721566471865e-12,-5.856069677780876e-12,-6.003990877826087e-12,-6.125469234390058e-12,-6.22060831974707e-12,-6.2898501193535375e-12,-6.333930645632842e-12,-6.353844327681841e-12
5,-7.031629418237673e-11,-5.548716472192383e-11,-4.2692536763865456e-11,-3.178455855125796e-11,-2.2619579402342212e-11,-1.49946314706366e-11,-8.689414773866598e-12,-3.5693792914958226e-12,3.5868589563301013e-13,2.989258829375387e-12,4.22770834898113e-12,4.094233432726003e-12,2.7628634496024975e-12,5.240801107190608e-13,-2.2953591488532614e-12,-5.407240802803742e-12,-8.59980216714431e-12,-1.1735968889680714e-11,-1.4728729582089582e-11,-1.7513859492437683e-11,-2.0031935192051848e-11,-2.2221581674457358e-11,-2.4020164823496508e-11,-2.5367470461983305e-11,-2.6210202393570515e-11,-2.6506783462776196e-11,-2.6232822402634406e-11,-2.5386824097943326e-11,-2.399490560314894e-11,-2.211293086548632e-11,-1.9824913801196215e-11,-1.723748785023726e-11,-1.4471243064667187e-11,-1.1650389350604186e-11,-8.89237625038976e-12,-6.298913971076691e-12,-3.949293451901804e-12,-1.8964879743236556e-12,-1.6601003316469599e-13,1.2427589115609406e-12,2.353241619183851e-12,3.206891205597687e-12,3.857520154335046e-12,4.365289110371635e-12,4.790837089858104e-12,5.18999212865897e-12,5.6094160700745655e-12,6.083441326661581e-12,6.632245230037988e-12,7.2613869091420206e-12,7.962613360165614e-12,8.71573802432178e-12,9.491318161938078e-12,1.0253814315034279e-11,1.0964902342571189e-11,1.1586679551217815e-11,1.2084431268707697e-11,1.2428902277631192e-11,1.25978920409786e-11,1.2577182402717194e-11,1.2360819328740049e-11,1.1950842580955924e-11,1.1356575146922349e-11,1.0593541045459032e-11,9.682260734361804e-12,8.646886360924635e-12,7.513834677624146e-12,6.310572612125477e-12,5.064453695492774e-12,3.8017582877321025e-12,2.5469196754594823e-12,1.3219426296290916e-12,1.4597182680201127e-13,-9.649087782881838e-13,-1.997811882616313e-12,-2.9429611544580973e-12,-3.793602553612098e-12,-4.545741648699492e-12,-5.197910105585212e-12,-5.7508239054936645e-12,-6.207078247941342e-12,-6.570801228065333e-12,-6.847335196572247e-12,-7.0429346340703085e-12,-7.164473512370617e-12,-7.219213033012197e-12,-7.214556868592861e-12,-7.157891768685484e-12,-7.0564214342622765e-12,-6.917033195068692e-12,-6.74623332553553e-12,-6.550047456319674e-12,-6.334006697074942e-12,-6.103107569687736e-12,-5.861801969551616e-12,-5.6140177855731e-12,-5.363165765191154e-12,-5.11216779222179e-12,-4.863490500019206e-12,-4.6191772054064235e-12
6,1.248949367480899e-10,1.3886940895898282e-10,1.6063006440898162e-10,1.8849868320251676e-10,2.1791875863283825e-10,2.4333782677574e-10,2.603131798606936e-10,2.668124353638309e-10,2.6344492220329246e-10,2.527895832087579e-10,2.382113195187537e-10,2.2268677974607268e-10,2.0808917127144738e-10,1.9509332064052775e-10,1.835375040175204e-10,1.7292091206606089e-10,1.6277145696992736e-10,1.5278723376621996e-10,1.428023519389358e-10,1.3268800101345806e-10,1.2227921236949204e-10,1.1136457381274918e-10,9.972930497158045e-11,8.722086760199919e-11,7.38076496608577e-11,5.961162919618611e-11,4.491006028673356e-11,3.010957501849321e-11,1.5701064403315122e-11,2.2051083331195624e-12,-9.882800391491068e-12,-2.0139674273173347e-11,-2.8249912588620794e-11,-3.4025196032720716e-11,-3.740941388183499e-11,-3.84707703149992e-11,-3.7384221364887274e-11,-3.4408033882151975e-11,-2.9857726470489896e-11,-2.408035000687725e-11,-1.7431102649823226e-11,-1.0253674444104563e-11,-2.8651512564818132e-12,4.4543680788264295e-12,1.1467603900186857e-11,1.7981980005120996e-11,2.3848401774009234e-11,2.8957900584670737e-11,3.3237106077919034e-11,3.6643373952631623e-11,3.916017834636406e-11,4.0793124571188475e-11,4.1566698940991655e-11,4.1521684648498594e-11,4.0713038754228734e-11,3.920809680663974e-11,3.7084648013654714e-11,3.4429027403478946e-11,3.133392547029892e-11,2.7895996583314466e-11,2.42132888460407e-11,2.0382639786180452e-11,1.6497155877705906e-11,1.2643800467335173e-11,8.901463953284477e-12,5.339286206432283e-12,2.0154523921542416e-12,-1.0234261879610924e-12,-3.74259003370706e-12,-6.118892700669315e-12,-8.14022974480684e-12,-9.804586796772817e-12,-1.111896419140071e-11,-1.2097987994099868e-11,-1.2762609406406813e-11,-1.3138602953085504e-11,-1.3255277313783014e-11,-1.3144112421964653e-11,-1.2837649642276538e-11,-1.2368422075520273e-11,-1.1768112252931208e-11,-1.1066837692304303e-11,-1.0292594269363147e-11,-9.470887974509721e-12,-8.624433432791677e-12,-7.773077415358361e-12,-6.93369703030655e-12,-6.120328161387379e-12,-5.3442537436665754e-12,-4.614164696518111e-12,-3.936432986384142e-12,-3.3152903793797823e-12,-2.7531368570283003e-12,-2.2507655927914283e-12,-1.807619760217382e-12,-1.4220452510371953e-12,-1.0915036749680288e-12,-8.127932990875632e-13,-5.822207389827912e-13,-3.957693427356309e-13
7,-1.7420063240952714e-11,-7.24460387279766e-12,2.0932532810938675e-12,7.0149484047299855e-12,4.940671296707689e-12,-5.148719298744595e-12,-2.265597314634488e-11,-4.5608056432036e-11,-7.120462090991557e-11,-9.65232674369593e-11,-1.1910265608346753e-10,-1.372221484859067e-10,-1.4989583870711616e-10,-1.5672357257023006e-10,-1.5773869910784144e-10,-1.5331516677902061e-10,-1.441208996562894e-10,-1.310726048166305e-10,-1.1525827769408828e-10,-9.782493783132347e-11,-7.985485132325035e-11,-6.226197008498909e-11,-4.5730977822995914e-11,-3.070525282217488e-11,-1.7414175303040184e-11,-5.9225114396010444e-12,3.815615307449316e-12,1.191026588394841e-11,1.8502056923226953e-11,2.374115917787226e-11,2.777575328604086e-11,3.07462633911429e-11,3.278234646585058e-11,3.400133334210688e-11,3.450745194816027e-11,3.439207908619074e-11,3.373500081482291e-11,3.260681407616729e-11,3.107187408100589e-11,2.919145472218733e-11,2.702642400641661e-11,2.4639000030520683e-11,2.2093496837313355e-11,1.9455896318656137e-11,1.6792587023448866e-11,1.416853832963046e-11,1.1645261208348897e-11,9.278854408605889e-12,7.118349589928174e-12,5.204472485119544e-12,3.5688525153720845e-12,2.233653166764269e-12,1.211562748518083e-12,5.060756251559998e-13,1.1199884781473087e-13,1.6141331109408468e-14,1.9812224473121847e-13,6.313134454119738e-13,1.283860097987836e-12,2.119780521943695e-12,3.100094384017564e-12,4.184026427239035e-12,5.330166991282752e-12,6.497621952742464e-12,7.647115243135123e-12,8.741986500770183e-12,9.749086660520136e-12,1.0639518971638704e-11,1.1389226056090711e-11,1.1979402283322466e-11,1.2396706110527459e-11,1.2633307853835298e-11,1.268673977759508e-11,1.2559600199182413e-11,1.2259102930737192e-11,1.1796518480028812e-11,1.1186528331778694e-11,1.0446517111992314e-11,9.595856576407066e-12,8.655170329055053e-12,7.645662331567221e-12,6.5884605429275895e-12,5.504072191663861e-12,4.411881876524955e-12,3.329773644383706e-12,2.2738218574465456e-12,1.2580810722794902e-12,2.944680188235623e-13,-6.072843806797363e-13,-1.4396224836581192e-12,-2.197058076347265e-12,-2.876085236254936e-12,-3.474974248535951e-12,-3.993607184028472e-12,-4.433286781180823e-12,-4.796495738081733e-12,-5.086709217493555e-12,-5.308190075787421e-12,-5.4657881453870125e-12,-5.564773864828543e-12
8,3.148789129676554e-11,1.896122779133811e-11,3.426416544035238e-12,-1.3404349761652804e-11,-2.806243189766675e-11,-3.785461218821667e-11,-4.2010715440032315e-11,-4.137745818085119e-11,-3.7487938105522665e-11,-3.1806252747636074e-11,-2.542970940422906e-11,-1.9114280714943187e-11,-1.3388454587132406e-11,-8.622319596795945e-12,-5.039971246170776e-12,-2.717068425090661e-12,-1.5979782993341443e-12,-1.5371772388652504e-12,-2.348099064673433e-12,-3.838714063726894e-12,-5.8231882491910345e-12,-8.113148693507375e-12,-1.050230022551986e-11,-1.2759285746766712e-11,-1.4637969535797645e-11,-1.5905377028020078e-11,-1.637948259677519e-11,-1.5965228961710904e-11,-1.467775848986979e-11,-1.2645917283996036e-11,-1.0094736691281036e-11,-7.310861732137582e-12,-4.598659660853659e-12,-2.2359445236682364e-12,-4.373423171379592e-13,6.688195719991184e-13,1.0482529054566736e-12,7.536199265874677e-13,-9.373902945435686e-14,-1.3285977277738754e-12,-2.768207727605878e-12,-4.235949669590726e-12,-5.579765251194856e-12,-6.683572290865905e-12,-7.472060054992863e-12,-7.909744053473161e-12,-7.995887795680375e-12,-7.757019154096642e-12,-7.2386023210476705e-12,-6.4970732139143635e-12,-5.593024774528268e-12,-4.5859297983485096e-12,-3.530468641546028e-12,-2.4743103725980242e-12,-1.4570541706683988e-12,-5.101559165929726e-13,3.427882917708233e-13,1.085196739424957e-12,1.7066053395733606e-12,2.2017081667977397e-12,2.5694493071372178e-12,2.812170628473953e-12,2.9348480408325704e-12,2.944485257569988e-12,2.8494873455406846e-12,2.6592300877408524e-12,2.3837025849215915e-12,2.0331609123173085e-12,1.6179374070334507e-12,1.1482749713697365e-12,6.342126265623286e-13,8.551577726984822e-14,-4.883616811145685e-13,-1.0783192978877224e-12,-1.6756321139373138e-12,-2.2719911221859616e-12,-2.8595495095554608e-12,-3.430975254649611e-12,-3.9795258035325084e-12,-4.499110826607415e-12,-4.984372839286614e-12,-5.430746473819339e-12,-5.8345138379530415e-12,-6.19284258580613e-12,-6.503793324880822e-12,-6.766321729632313e-12,-6.980233568413413e-12,-7.146142807138605e-12,-7.2653897158866756e-12,-7.339955018764703e-12,-7.37235634538915e-12,-7.365550702459502e-12,-7.322812208961347e-12,-7.247631238689217e-12,-7.14362739831408e-12,-7.014434194285076e-12,-6.8636330411220075e-12,-6.694693581634428e-12,-6.510898533769276e-12,-6.3153166662055925e-12
