timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-05T15:11:54,codecarbon,36744f4f-4332-4943-b402-736310e627bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,314.6759100610002,0.007622509590302084,2.422336552176636e-05,42.5,132.7545219780547,20.0,0.003712764628879163,0.011381002993684008,0.0017470625136277733,0.01684083013619094,United States,USA,iowa,,,Linux-6.6.56+-x86_64-with-glibc2.35,3.11.13,3.0.5,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.35049057006836,machine,N,1.0
