timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-05T15:06:35,codecarbon,38318c8e-ee49-46bb-ada7-be6e13bd5f88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,314.210177853,0.0076122045664438615,2.4226473561289773e-05,42.5,132.4735248281581,20.0,0.003706418660947909,0.011367579927390008,0.0017440640912444402,0.016818062679582357,United States,USA,iowa,,,Linux-6.6.56+-x86_64-with-glibc2.35,3.11.13,3.0.5,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.35049057006836,machine,N,1.0
