timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-20T13:10:38,codecarbon,3468be48-80d0-4fe1-85cd-5f7b3f0fd503,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1490.8871513159997,0.034800324,2.400511925622762e-05,42.5,129.4121580515377,20,0.017588122494851404,0.053206182,0.008276135,0.07907044,United States,USA,iowa,,,Linux-6.6.56+-x86_64-with-glibc2.35,3.11.13,3.0.7,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.35049057006836,machine,N,1
