timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-20T13:35:35,codecarbon,064eae4c-e99a-4226-ab2b-795e7c69279b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1492.1981582469998,0.035813995805634144,2.400083099399319e-05,42.5,129.47206271709072,20.0,0.01760338737317011,0.053239103980138,0.008283341512588891,0.07912583286589697,United States,USA,iowa,,,Linux-6.6.56+-x86_64-with-glibc2.35,3.11.13,3.0.7,4,Intel(R) Xeon(R) CPU @ 2.00GHz,2,2 x Tesla T4,-95.8517,41.2591,31.35049057006836,machine,N,1.0
