timestamps,TP9,AF7,AF8,TP10,Marker0
1594927379.226,-33.691,-26.855,-25.391,-36.133,0
1594927379.230,-35.156,-23.926,-27.832,-35.645,0
1594927379.262,-23.438,-23.926,-19.531,-33.203,0
1594927379.266,-19.043,-31.250,-32.227,-38.086,0
1594927379.270,-22.461,-32.227,-39.551,-34.180,0
1594927379.274,-22.949,-38.086,-21.484,-31.738,0
1594927379.278,-23.926,-45.898,-23.438,-33.691,0
1594927379.282,-20.996,-25.879,-26.855,-25.391,0
1594927379.286,-16.113,-21.484,-26.367,-29.297,0
1594927379.289,-17.578,-27.832,-21.973,-38.574,0
1594927379.293,-29.785,-27.832,-23.438,-35.645,0
1594927379.297,-30.762,-25.879,-20.996,-34.180,0
1594927379.301,-26.367,-22.949,-20.508,-36.133,0
1594927379.305,-27.344,-27.344,-26.855,-37.109,0
1594927379.281,-29.297,-31.250,-22.461,-38.086,0
1594927379.285,-29.785,-29.785,-26.855,-42.480,0
1594927379.289,-26.367,-32.227,-31.738,-39.062,0
1594927379.293,-27.344,-40.039,-27.344,-36.621,0
1594927379.297,-33.203,-33.203,-26.367,-41.504,0
1594927379.301,-35.156,-30.273,-35.156,-38.574,0
1594927379.305,-39.062,-34.180,-33.203,-36.133,0
1594927379.308,-39.551,-35.645,-16.113,-36.621,0
1594927379.312,-32.227,-41.992,-19.531,-34.668,0
1594927379.316,-29.297,-37.109,-27.344,-35.156,0
1594927379.320,-29.297,-27.344,-23.926,-41.992,0
1594927379.324,-30.273,-34.180,-25.879,-45.410,0
1594927379.337,-34.180,-41.504,-31.738,-60.547,0
1594927379.341,-34.668,-45.898,-37.109,-69.336,0
1594927379.345,-35.645,-52.246,-41.992,-66.895,0
1594927379.349,-41.016,-47.852,-33.691,-61.523,0
1594927379.353,-46.387,-41.992,-29.785,-64.941,0
1594927379.357,-40.527,-41.016,-30.762,-71.289,0
1594927379.361,-37.109,-35.156,-28.320,-56.152,0
1594927379.364,-36.621,-27.344,-28.809,-47.363,0
1594927379.368,-39.062,-29.297,-31.250,-42.969,0
1594927379.372,-46.875,-35.156,-35.156,-43.457,0
1594927379.376,-38.086,-38.574,-34.180,-51.270,0
1594927379.380,-32.227,-34.668,-32.715,-30.762,0
1594927379.375,-35.645,-32.227,-32.715,-22.949,0
1594927379.379,-34.668,-36.133,-33.691,-35.645,0
1594927379.383,-42.969,-35.156,-31.738,-38.574,0
1594927379.387,-53.223,-32.227,-25.391,-37.598,0
1594927379.391,-45.898,-29.297,-17.578,-34.180,0
1594927379.395,-44.434,-33.691,-24.902,-42.480,0
1594927379.399,-49.805,-37.598,-30.273,-47.363,0
1594927379.402,-43.457,-36.621,-26.855,-41.504,0
1594927379.406,-44.922,-36.133,-37.109,-46.387,0
1594927379.410,-45.410,-32.715,-47.363,-45.410,0
1594927379.414,-39.551,-29.785,-45.410,-40.039,0
1594927379.418,-41.504,-27.832,-32.715,-44.434,0
1594927379.431,-41.992,-16.602,-23.926,-47.363,0
1594927379.435,-45.410,-19.043,-29.297,-39.551,0
1594927379.439,-47.363,-35.645,-34.668,-36.621,0
1594927379.443,-48.340,-35.645,-29.785,-45.410,0
1594927379.447,-41.992,-34.180,-28.809,-50.293,0
1594927379.451,-37.109,-33.691,-29.785,-43.457,0
1594927379.455,-45.410,-32.715,-31.250,-37.109,0
1594927379.458,-43.945,-30.762,-29.785,-39.062,0
1594927379.462,-41.504,-33.203,-26.367,-41.992,0
1594927379.466,-41.992,-31.250,-24.414,-40.039,0
1594927379.470,-34.668,-31.738,-21.973,-34.180,0
1594927379.474,-34.180,-39.062,-25.879,-32.715,0
1594927379.470,-35.645,-38.086,-24.414,-33.203,0
1594927379.474,-33.691,-39.551,-20.996,-37.598,0
1594927379.478,-37.109,-43.457,-23.438,-42.480,0
1594927379.482,-35.645,-43.457,-22.949,-37.598,0
1594927379.486,-34.180,-40.039,-23.926,-34.668,0
1594927379.490,-39.551,-39.062,-20.508,-36.621,0
1594927379.494,-38.574,-36.621,-14.160,-38.086,0
1594927379.497,-42.969,-37.109,-17.578,-38.574,0
1594927379.501,-45.898,-39.062,-20.996,-34.668,0
1594927379.505,-39.551,-41.992,-25.391,-31.738,0
1594927379.509,-36.621,-39.551,-24.902,-40.039,0
1594927379.513,-40.039,-37.109,-25.879,-47.852,0
1594927379.524,-39.551,-41.016,-29.297,-43.945,0
1594927379.528,-31.250,-42.480,-30.762,-35.645,0
1594927379.532,-21.484,-41.504,-27.832,-25.391,0
1594927379.536,-22.949,-43.945,-28.809,-32.715,0
1594927379.540,-27.344,-39.062,-31.250,-41.016,0
1594927379.544,-29.785,-36.133,-28.320,-36.621,0
1594927379.548,-33.203,-43.945,-36.621,-38.574,0
1594927379.551,-29.785,-42.969,-37.598,-38.086,0
1594927379.555,-39.062,-38.574,-32.227,-43.457,0
1594927379.559,-46.387,-36.621,-28.809,-48.828,0
1594927379.563,-49.316,-35.645,-32.715,-45.898,0
1594927379.567,-46.875,-46.387,-28.320,-41.992,0
1594927379.562,-42.969,-62.012,-22.949,-38.086,0
1594927379.566,-38.086,-59.570,-22.461,-32.715,0
1594927379.570,-31.738,-41.016,-18.066,-28.809,0
1594927379.574,-34.180,-41.992,-24.414,-41.504,0
1594927379.578,-31.738,-40.039,-24.902,-41.504,0
1594927379.582,-34.180,-42.480,-25.879,-37.109,0
1594927379.586,-31.250,-47.363,-37.598,-42.480,0
1594927379.589,-21.973,-39.062,-35.156,-31.250,0
1594927379.593,-29.785,-42.969,-18.066,-29.785,0
1594927379.597,-33.691,-43.945,-23.926,-29.785,0
1594927379.601,-35.645,-32.715,-28.320,-31.250,0
1594927379.605,-35.156,-35.156,-28.809,-45.898,0
1594927379.618,-35.645,-41.016,-29.297,-49.805,0
1594927379.622,-31.250,-39.551,-31.250,-44.434,0
1594927379.626,-33.691,-33.691,-32.715,-44.922,0
1594927379.630,-35.645,-31.738,-31.738,-49.316,0
1594927379.634,-30.273,-32.227,-29.297,-44.922,0
1594927379.638,-29.297,-32.715,-26.367,-45.410,0
1594927379.642,-24.902,-37.598,-46.875,-41.016,0
1594927379.645,-23.926,-39.062,-52.246,-28.320,0
1594927379.649,-19.531,-33.203,-33.203,-32.715,0
1594927379.653,-14.648,-31.738,-33.203,-41.016,0
1594927379.657,-17.090,-26.367,-38.574,-45.410,0
1594927379.661,-16.602,-26.855,-37.109,-38.574,0
1594927379.656,-21.973,-36.621,-33.203,-30.762,0
1594927379.660,-30.273,-31.738,-31.250,-36.621,0
1594927379.664,-27.832,-27.832,-27.344,-33.691,0
1594927379.668,-23.438,-28.320,-41.504,-30.273,0
1594927379.672,-23.438,-35.645,-44.434,-32.715,0
1594927379.676,-26.367,-43.457,-35.156,-31.250,0
1594927379.680,-35.156,-42.969,-39.551,-32.227,0
1594927379.683,-35.156,-43.945,-32.715,-34.668,0
1594927379.687,-23.926,-47.852,-31.250,-33.203,0
1594927379.691,-20.508,-48.828,-28.320,-27.832,0
1594927379.695,-23.926,-42.969,-28.809,-31.738,0
1594927379.699,-23.926,-42.969,-28.320,-32.715,0
1594927379.712,-27.832,-48.828,-20.996,-27.832,0
1594927379.716,-25.879,-51.758,-24.414,-30.762,0
1594927379.720,-19.043,-48.340,-30.762,-30.273,0
1594927379.724,-23.438,-41.992,-26.367,-26.855,0
1594927379.728,-34.180,-45.898,-23.926,-32.227,0
1594927379.732,-30.762,-37.598,-31.738,-38.574,0
1594927379.736,-26.855,-30.762,-30.273,-32.715,0
1594927379.739,-36.621,-36.621,-28.320,-34.668,0
1594927379.743,-42.969,-36.621,-29.785,-39.551,0
1594927379.747,-34.180,-38.574,-29.297,-40.527,0
1594927379.751,-28.809,-40.039,-27.832,-41.504,0
1594927379.755,-26.855,-30.762,-25.879,-40.039,0
1594927379.750,-23.438,-20.020,-27.832,-37.598,0
1594927379.754,-25.391,-23.438,-33.203,-34.180,0
1594927379.758,-24.414,-25.391,-30.273,-30.273,0
1594927379.762,-20.020,-20.996,-26.855,-32.715,0
1594927379.766,-23.926,-31.250,-28.809,-31.250,0
1594927379.770,-28.320,-40.039,-29.785,-30.762,0
1594927379.774,-24.902,-40.039,-29.297,-33.691,0
1594927379.777,-26.855,-40.039,-28.320,-32.715,0
1594927379.781,-32.227,-41.504,-29.297,-39.062,0
1594927379.785,-27.832,-39.062,-29.297,-38.086,0
1594927379.789,-25.391,-35.645,-25.879,-37.598,0
1594927379.793,-31.250,-20.996,-27.344,-41.504,0
1594927379.806,-35.645,-14.648,-23.926,-50.781,0
1594927379.810,-32.715,-27.344,-22.949,-58.105,0
1594927379.814,-28.809,-30.273,-21.973,-57.129,0
1594927379.818,-27.832,-28.809,-18.066,-58.105,0
1594927379.822,-25.879,-36.133,-24.902,-54.688,0
1594927379.826,-25.879,-37.598,-29.297,-50.781,0
1594927379.830,-25.879,-35.645,-26.855,-40.527,0
1594927379.833,-28.809,-38.086,-23.926,-26.855,0
1594927379.837,-32.715,-37.109,-18.066,-26.367,0
1594927379.841,-36.133,-39.062,-20.020,-29.785,1
1594927379.845,-42.969,-35.156,-20.020,-29.785,0
1594927379.849,-40.527,-34.668,-18.066,-27.344,0
1594927379.843,-37.598,-37.598,-18.555,-33.203,0
1594927379.847,-33.203,-30.273,-15.137,-34.668,0
1594927379.851,-32.227,-28.320,-12.695,-30.273,0
1594927379.855,-36.133,-38.086,-16.113,-39.062,0
1594927379.859,-35.156,-35.156,-22.461,-43.457,0
1594927379.863,-34.180,-33.203,-28.320,-46.875,0
1594927379.867,-35.645,-33.691,-28.809,-44.434,0
1594927379.870,-32.715,-29.297,-20.996,-42.480,0
1594927379.874,-29.785,-37.598,-20.996,-48.828,0
1594927379.878,-34.180,-31.738,-30.273,-47.363,0
1594927379.882,-37.598,-26.855,-18.555,-44.434,0
1594927379.886,-30.762,-38.574,-6.348,-42.480,0
1594927379.900,-24.902,-39.062,-12.695,-34.668,0
1594927379.904,-20.996,-25.391,-11.719,-31.250,0
1594927379.908,-20.996,-15.625,-16.602,-28.320,0
1594927379.912,-23.926,-15.137,-20.020,-31.738,0
1594927379.916,-22.461,-29.297,-20.508,-34.668,0
1594927379.920,-20.020,-36.133,-19.043,-34.180,0
1594927379.924,-24.414,-30.762,-21.484,-36.621,0
1594927379.927,-32.227,-30.762,-26.367,-38.574,0
1594927379.931,-34.180,-25.879,-26.367,-49.805,0
1594927379.935,-35.156,-22.949,-25.879,-58.105,0
1594927379.939,-35.156,-21.484,-23.438,-51.270,0
1594927379.943,-38.086,-22.461,-25.391,-40.527,0
1594927379.938,-48.340,-26.367,-20.996,-41.016,0
1594927379.942,-47.363,-29.785,-16.602,-43.457,0
1594927379.946,-41.992,-28.809,-22.461,-42.969,0
1594927379.950,-41.992,-22.949,-26.855,-44.434,0
1594927379.954,-37.598,-24.414,-26.855,-37.598,0
1594927379.958,-33.203,-29.785,-28.320,-41.992,0
1594927379.962,-34.180,-28.809,-28.320,-48.340,0
1594927379.965,-33.691,-26.855,-28.809,-38.574,0
1594927379.969,-26.855,-26.855,-28.320,-38.086,0
1594927379.973,-23.926,-23.438,-25.391,-42.480,0
1594927379.977,-17.090,-20.020,-18.555,-33.691,0
1594927379.981,-14.648,-14.648,-19.531,-27.832,0
1594927379.993,-21.973,-14.648,-27.832,-30.273,0
1594927379.997,-19.043,-26.855,-26.855,-27.832,0
1594927380.001,-14.648,-35.156,-13.184,-23.926,0
1594927380.005,-17.090,-37.109,-9.766,-24.414,0
1594927380.009,-26.367,-56.152,-21.484,-23.926,0
1594927380.013,-29.785,-53.223,-27.344,-28.320,0
1594927380.017,-25.879,-35.156,-25.879,-31.250,0
1594927380.020,-33.691,-32.715,-29.785,-37.109,0
1594927380.024,-37.109,-33.203,-27.832,-41.504,0
1594927380.028,-39.551,-35.156,-28.809,-43.457,0
1594927380.032,-38.086,-34.180,-32.715,-51.270,0
1594927380.036,-33.203,-35.156,-32.227,-53.223,0
1594927380.031,-31.250,-39.551,-27.832,-44.434,0
1594927380.035,-27.832,-40.527,-26.855,-41.016,0
1594927380.039,-26.367,-31.250,-25.879,-34.668,0
1594927380.043,-23.926,-28.320,-31.250,-25.879,0
1594927380.047,-25.391,-32.227,-42.480,-27.344,0
1594927380.051,-26.855,-30.762,-38.574,-36.133,0
1594927380.055,-25.879,-27.344,-34.180,-42.969,0
1594927380.058,-22.949,-24.902,-38.086,-45.410,0
1594927380.062,-28.320,-31.250,-31.738,-48.340,0
1594927380.066,-35.156,-33.203,-20.020,-40.039,0
1594927380.070,-25.391,-26.367,-31.250,-31.738,0
1594927380.074,-22.949,-25.391,-47.852,-39.551,0
1594927380.087,-29.297,-28.809,-41.016,-39.551,0
1594927380.091,-33.691,-34.180,-36.133,-37.109,0
1594927380.095,-34.180,-34.180,-37.109,-40.039,0
1594927380.099,-30.762,-29.785,-29.785,-37.109,0
1594927380.103,-31.250,-27.344,-20.020,-34.180,0
1594927380.107,-37.598,-28.320,-6.836,-32.715,0
1594927380.111,-38.574,-29.297,-11.719,-35.156,0
1594927380.114,-36.621,-25.879,-18.555,-37.109,0
1594927380.118,-34.668,-30.273,-16.113,-40.527,0
1594927380.122,-34.180,-35.156,-17.090,-47.363,0
1594927380.126,-34.668,-33.691,-19.531,-41.992,0
1594927380.130,-30.273,-33.691,-23.438,-46.387,0
1594927380.125,-32.715,-33.203,-23.438,-45.898,0
1594927380.129,-32.715,-30.273,-19.043,-35.156,0
1594927380.133,-32.715,-30.273,-18.066,-35.645,0
1594927380.137,-39.551,-31.250,-21.973,-35.645,0
1594927380.141,-33.203,-34.180,-24.902,-38.086,0
1594927380.145,-35.645,-38.086,-26.367,-45.410,0
1594927380.149,-41.016,-33.203,-26.367,-41.992,0
1594927380.152,-36.133,-25.879,-23.438,-34.668,0
1594927380.156,-36.621,-26.367,-18.066,-37.598,0
1594927380.160,-33.691,-24.414,-17.578,-23.438,0
1594927380.164,-31.250,-19.531,-18.555,-20.996,0
1594927380.168,-32.715,-18.555,-21.484,-36.133,0
1594927380.181,-29.297,-20.996,-26.367,-38.086,0
1594927380.185,-20.508,-20.996,-29.297,-31.738,0
1594927380.189,-21.484,-24.414,-27.344,-28.809,0
1594927380.193,-32.227,-35.156,-21.484,-33.691,0
1594927380.197,-32.715,-33.203,-25.879,-42.480,0
1594927380.201,-33.203,-34.668,-29.297,-47.363,0
1594927380.205,-35.156,-37.598,-26.855,-41.504,0
1594927380.208,-36.133,-34.668,-29.785,-37.598,0
1594927380.212,-38.574,-32.227,-31.250,-40.039,0
1594927380.216,-34.180,-32.715,-27.344,-41.016,0
1594927380.220,-35.645,-32.227,-28.809,-36.621,0
1594927380.224,-39.551,-34.180,-34.180,-44.922,0
1594927380.220,-36.133,-38.086,-35.645,-44.922,0
1594927380.224,-30.273,-41.016,-33.203,-36.621,0
1594927380.228,-30.273,-37.109,-33.203,-30.762,0
1594927380.232,-35.645,-38.574,-35.156,-34.668,0
1594927380.236,-38.574,-37.109,-34.180,-41.016,0
1594927380.240,-37.598,-35.156,-36.133,-38.574,0
1594927380.244,-38.574,-38.574,-35.156,-37.598,0
1594927380.247,-40.039,-36.133,-34.668,-33.691,0
1594927380.251,-42.480,-36.133,-35.156,-38.574,0
1594927380.255,-35.156,-33.691,-33.203,-31.250,0
1594927380.259,-27.344,-31.738,-25.879,-24.414,0
1594927380.263,-22.949,-34.180,-31.250,-32.227,0
1594927380.275,-22.949,-34.668,-42.969,-31.738,0
1594927380.279,-23.926,-32.227,-31.738,-23.438,0
1594927380.283,-23.926,-27.832,-23.926,-21.973,0
1594927380.287,-22.949,-29.785,-31.250,-36.133,0
1594927380.291,-20.020,-36.621,-30.762,-36.133,0
1594927380.295,-21.973,-34.668,-28.320,-30.762,0
1594927380.299,-24.902,-33.203,-36.133,-33.203,0
1594927380.302,-24.414,-34.180,-35.156,-24.902,0
1594927380.306,-25.391,-27.832,-33.203,-25.879,0
1594927380.310,-20.020,-27.344,-36.621,-27.832,0
1594927380.314,-13.184,-33.203,-28.809,-29.785,0
1594927380.318,-24.414,-38.574,-34.180,-35.645,0
1594927380.312,-36.133,-41.504,-41.504,-38.574,0
1594927380.316,-36.133,-41.016,-35.645,-38.574,0
1594927380.320,-35.156,-41.016,-30.273,-35.645,0
1594927380.324,-34.668,-50.293,-28.320,-32.227,0
1594927380.328,-33.691,-55.664,-22.461,-34.180,0
1594927380.332,-30.273,-52.734,-19.043,-37.109,0
1594927380.336,-31.738,-48.828,-19.043,-37.598,0
1594927380.339,-43.457,-38.574,-23.926,-40.527,0
1594927380.343,-47.363,-52.734,-30.762,-38.574,0
1594927380.347,-35.645,-52.246,-30.273,-28.809,0
1594927380.351,-34.668,-29.297,-23.926,-33.691,0
1594927380.355,-45.898,-29.297,-20.996,-38.086,0
1594927380.368,-44.922,-34.668,-23.438,-32.715,0
1594927380.372,-40.039,-38.574,-22.949,-36.621,0
1594927380.376,-42.480,-39.062,-21.484,-38.574,0
1594927380.380,-36.621,-35.645,-19.531,-41.504,0
1594927380.384,-29.297,-37.598,-24.414,-40.527,0
1594927380.388,-35.645,-41.992,-27.832,-37.598,0
1594927380.392,-34.180,-45.898,-26.855,-36.621,0
1594927380.395,-31.250,-43.945,-27.832,-25.879,0
1594927380.399,-34.668,-38.086,-23.926,-29.297,0
1594927380.403,-30.273,-40.527,-29.297,-41.504,0
1594927380.407,-23.438,-45.410,-45.410,-38.086,0
1594927380.411,-16.113,-41.504,-42.480,-33.203,0
1594927380.406,-18.555,-37.109,-30.273,-33.691,0
1594927380.410,-20.508,-36.621,-27.344,-38.086,0
1594927380.414,-21.484,-37.598,-26.367,-37.598,0
1594927380.418,-26.367,-36.621,-30.273,-25.879,0
1594927380.422,-25.391,-34.668,-30.762,-21.973,0
1594927380.426,-23.926,-34.180,-22.949,-26.855,0
1594927380.430,-22.949,-35.156,-21.973,-29.785,0
1594927380.433,-20.996,-26.367,-24.902,-29.297,0
1594927380.437,-20.508,-31.738,-23.438,-31.250,0
1594927380.441,-22.461,-39.551,-27.344,-34.180,0
1594927380.445,-19.043,-35.156,-29.785,-33.691,0
1594927380.449,-14.648,-35.645,-28.809,-29.785,0
1594927380.463,-16.602,-38.086,-25.391,-26.367,0
1594927380.467,-11.230,-37.109,-21.484,-25.391,0
1594927380.471,-9.277,-36.133,-14.160,-23.438,0
1594927380.475,-22.461,-35.156,-11.230,-24.414,0
1594927380.479,-34.668,-36.133,-23.926,-32.715,0
1594927380.483,-34.668,-39.551,-26.367,-32.715,0
1594927380.487,-35.156,-39.551,-25.879,-25.879,0
1594927380.490,-41.992,-40.039,-26.855,-33.691,0
1594927380.494,-41.016,-44.434,-26.367,-38.086,0
1594927380.498,-37.109,-46.387,-25.391,-29.785,0
1594927380.502,-40.039,-46.875,-24.414,-20.020,0
1594927380.506,-42.480,-45.898,-26.855,-11.230,0
1594927380.499,-40.039,-41.016,-22.949,-17.090,0
1594927380.503,-33.691,-36.133,-20.508,-13.672,0
1594927380.507,-28.320,-38.574,-21.484,-8.301,0
1594927380.511,-31.738,-37.598,-26.367,-21.484,0
1594927380.515,-41.016,-36.133,-29.297,-36.621,0
1594927380.519,-36.621,-37.598,-23.926,-35.645,0
1594927380.523,-29.297,-36.621,-20.020,-35.156,0
1594927380.526,-32.715,-38.574,-23.926,-41.992,0
1594927380.530,-30.273,-34.180,-28.809,-37.109,0
1594927380.534,-27.832,-29.785,-27.344,-32.715,0
1594927380.538,-25.879,-29.297,-24.902,-39.062,0
1594927380.542,-25.391,-25.879,-22.949,-35.645,0
1594927380.556,-29.785,-30.273,-23.926,-30.762,0
1594927380.560,-29.785,-40.527,-24.902,-38.574,0
1594927380.564,-24.902,-37.109,-26.367,-40.039,0
1594927380.568,-15.137,-29.297,-22.949,-34.180,0
1594927380.572,-15.625,-32.715,-24.414,-36.621,0
1594927380.576,-16.113,-33.203,-24.902,-37.109,0
1594927380.580,-10.254,-35.156,-24.902,-42.480,0
1594927380.583,-7.324,-34.668,-27.344,-49.316,0
1594927380.587,-7.324,-29.785,-23.438,-45.898,0
1594927380.591,-14.648,-30.762,-24.414,-43.945,0
1594927380.595,-19.531,-34.668,-26.367,-41.992,0
1594927380.599,-24.414,-39.551,-29.297,-33.691,0
1594927380.593,-36.133,-45.410,-43.457,-32.715,0
1594927380.597,-39.551,-45.410,-33.203,-31.738,0
1594927380.601,-34.180,-40.039,-20.508,-22.949,0
1594927380.605,-33.691,-36.621,-25.391,-22.461,0
1594927380.609,-41.504,-38.574,-23.926,-27.832,0
1594927380.613,-33.691,-42.969,-26.367,-33.203,0
1594927380.617,-27.832,-40.039,-29.297,-34.180,0
1594927380.620,-31.738,-39.551,-31.738,-34.668,0
1594927380.624,-24.902,-38.574,-30.273,-34.668,0
1594927380.628,-27.344,-38.086,-34.180,-31.250,0
1594927380.632,-30.273,-38.574,-32.715,-31.250,0
1594927380.636,-20.020,-33.691,-27.832,-25.879,0
1594927380.650,-15.137,-34.668,-23.438,-20.020,2
1594927380.654,-22.461,-32.227,-25.391,-18.066,0
1594927380.658,-19.043,-29.785,-29.785,-17.090,0
1594927380.662,-15.625,-29.297,-22.461,-22.949,0
1594927380.666,-15.625,-28.809,-24.414,-35.156,0
1594927380.670,-17.090,-26.367,-26.855,-39.062,0
1594927380.674,-27.832,-20.996,-23.438,-28.320,0
1594927380.677,-32.715,-21.484,-25.391,-27.344,0
1594927380.681,-30.762,-22.949,-24.414,-31.738,0
1594927380.685,-32.227,-26.367,-24.414,-34.668,0
1594927380.689,-34.668,-31.250,-22.949,-29.297,0
1594927380.693,-31.250,-28.809,-18.555,-27.832,0
1594927380.688,-28.809,-27.344,-20.508,-34.180,0
1594927380.692,-32.227,-29.297,-25.391,-34.668,0
1594927380.696,-40.039,-30.762,-25.391,-42.480,0
1594927380.700,-44.434,-28.320,-23.438,-40.527,0
1594927380.704,-41.504,-30.273,-21.973,-27.832,0
1594927380.708,-39.551,-31.250,-25.879,-43.457,0
1594927380.712,-44.922,-27.344,-33.203,-56.641,0
1594927380.715,-50.293,-20.996,-35.156,-45.410,0
1594927380.719,-49.316,-18.066,-40.039,-44.434,0
1594927380.723,-45.410,-38.086,-40.039,-38.086,0
1594927380.727,-43.457,-38.574,-32.227,-33.203,0
1594927380.731,-45.898,-35.156,-36.133,-47.363,0
1594927380.743,-44.922,-38.086,-36.133,-50.293,0
1594927380.747,-37.598,-37.598,-28.320,-39.551,0
1594927380.751,-27.344,-41.016,-23.926,-33.691,0
1594927380.755,-21.973,-42.969,-23.438,-38.086,0
1594927380.759,-19.043,-46.387,-28.320,-36.133,0
1594927380.763,-16.602,-46.387,-27.344,-36.133,0
1594927380.767,-17.090,-43.945,-26.367,-41.504,0
1594927380.770,-23.438,-39.062,-29.297,-33.691,0
1594927380.774,-29.297,-37.109,-24.902,-31.738,0
1594927380.778,-24.902,-39.551,-25.879,-36.621,0
1594927380.782,-22.949,-32.227,-26.855,-35.645,0
1594927380.786,-22.949,-34.180,-28.320,-28.809,0
1594927380.781,-22.461,-40.527,-34.180,-30.273,0
1594927380.785,-22.461,-35.156,-32.715,-27.832,0
1594927380.789,-17.090,-31.250,-28.809,-31.738,0
1594927380.793,-20.996,-36.133,-33.203,-34.180,0
1594927380.797,-23.926,-33.203,-26.367,-27.832,0
1594927380.801,-19.043,-26.367,-21.973,-27.344,0
1594927380.805,-21.484,-32.715,-25.879,-30.762,0
1594927380.808,-21.484,-37.598,-21.973,-36.621,0
1594927380.812,-26.855,-38.086,-18.555,-39.551,0
1594927380.816,-30.762,-35.156,-22.949,-32.715,0
1594927380.820,-31.738,-27.832,-23.438,-27.832,0
1594927380.824,-28.809,-34.180,-21.973,-36.621,0
1594927380.837,-31.738,-44.434,-22.461,-42.969,0
1594927380.841,-36.133,-48.340,-23.926,-39.062,0
1594927380.845,-39.551,-46.387,-20.996,-32.227,0
1594927380.849,-43.945,-33.691,-19.043,-30.762,0
1594927380.853,-45.898,-31.738,-22.949,-29.785,0
1594927380.857,-45.410,-33.691,-25.879,-29.785,0
1594927380.861,-43.457,-31.250,-27.832,-26.855,0
1594927380.864,-39.551,-32.715,-29.785,-32.227,0
1594927380.868,-40.527,-35.645,-34.180,-44.922,0
1594927380.872,-44.434,-42.480,-36.621,-52.734,0
1594927380.876,-49.805,-53.223,-38.574,-57.617,0
1594927380.880,-44.434,-49.805,-37.598,-46.875,0
1594927380.875,-38.086,-46.875,-30.273,-35.156,0
1594927380.879,-36.621,-49.316,-31.250,-30.273,0
1594927380.883,-35.156,-43.457,-30.762,-25.879,0
1594927380.887,-31.738,-42.969,-28.320,-27.344,0
1594927380.891,-32.227,-41.016,-30.273,-30.273,0
1594927380.895,-40.039,-34.668,-32.715,-44.922,0
1594927380.899,-44.434,-31.738,-34.180,-48.340,0
1594927380.902,-40.527,-31.250,-27.344,-38.574,0
1594927380.906,-34.668,-31.738,-27.344,-38.574,0
1594927380.910,-35.645,-34.180,-30.762,-32.715,0
1594927380.914,-39.551,-32.227,-23.438,-28.809,0
1594927380.918,-39.062,-30.273,-20.996,-32.715,0
1594927380.931,-33.203,-28.320,-23.926,-30.762,0
1594927380.935,-30.273,-21.973,-23.926,-25.391,0
1594927380.939,-27.832,-25.879,-22.949,-19.531,0
1594927380.943,-31.250,-27.344,-22.949,-24.414,0
1594927380.947,-34.668,-34.180,-28.809,-29.785,0
1594927380.951,-30.762,-37.109,-30.273,-29.297,0
1594927380.955,-25.879,-24.902,-27.344,-25.879,0
1594927380.958,-23.926,-28.320,-33.691,-28.809,0
1594927380.962,-30.762,-24.414,-33.691,-39.551,0
1594927380.966,-36.133,-19.531,-27.344,-41.504,0
1594927380.970,-35.156,-28.320,-23.926,-36.621,0
1594927380.974,-35.645,-28.809,-29.785,-33.691,0
1594927380.968,-39.062,-26.855,-29.785,-33.203,0
1594927380.972,-35.645,-26.367,-24.902,-30.762,0
1594927380.976,-34.180,-26.367,-28.809,-32.227,0
1594927380.980,-36.133,-31.250,-30.273,-32.227,0
1594927380.984,-35.156,-37.598,-29.785,-30.273,0
1594927380.988,-29.785,-36.133,-25.879,-29.297,0
1594927380.992,-32.715,-31.738,-29.785,-34.668,0
1594927380.995,-37.598,-28.809,-34.668,-37.598,0
1594927380.999,-34.180,-38.086,-33.691,-35.645,0
1594927381.003,-30.273,-28.809,-37.109,-32.715,0
1594927381.007,-36.133,-10.742,-37.598,-30.762,0
1594927381.011,-41.504,-16.113,-36.621,-36.621,0
1594927381.025,-43.457,-17.578,-30.762,-42.969,0
1594927381.029,-41.016,-25.391,-26.855,-34.180,0
1594927381.033,-43.945,-31.250,-28.809,-27.832,0
1594927381.037,-48.340,-29.785,-30.762,-34.180,0
1594927381.041,-43.457,-32.227,-30.273,-39.551,0
1594927381.045,-41.504,-28.320,-27.832,-38.574,0
1594927381.049,-48.340,-28.320,-30.762,-35.156,0
1594927381.052,-52.734,-34.668,-35.645,-35.156,0
1594927381.056,-54.688,-36.133,-38.086,-41.992,0
1594927381.060,-48.340,-35.156,-37.109,-41.016,0
1594927381.064,-39.551,-28.809,-32.227,-35.156,0
1594927381.068,-42.969,-27.832,-38.574,-33.203,0
1594927381.063,-48.340,-35.156,-39.551,-31.250,0
1594927381.067,-50.781,-39.062,-33.691,-35.156,0
1594927381.071,-48.340,-41.016,-35.645,-37.598,0
1594927381.075,-42.480,-42.969,-37.109,-38.086,0
1594927381.079,-35.156,-42.969,-31.250,-38.086,0
1594927381.083,-35.156,-42.480,-35.645,-37.598,0
1594927381.087,-40.527,-41.504,-44.434,-41.992,0
1594927381.090,-41.992,-41.992,-41.504,-44.434,0
1594927381.094,-34.180,-43.945,-42.969,-41.504,0
1594927381.098,-27.344,-49.316,-35.156,-41.016,0
1594927381.102,-31.250,-44.922,-31.250,-36.621,0
